"","subject","rt","Happy","Calm","Sad","AngryStressful","Familiar","title","Condition","Track_ID"
"1556",50,12334,1,1,4,8,2,"noMoreMissNice","Lyrics",16
"1557",50,12643,7,4,2,1,2,"dancinInTheMoonlightC","Melody",19
"1558",50,10968,1,1,4,9,2,"toThisWeveCome","Melody",29
"1559",50,9659,6,9,6,1,1,"silentMoon","Lyrics",10
"1560",50,10322,7,4,6,2,1,"onMusic","Melody",17
"1561",50,11563,1,3,6,6,1,"theCage","Lyrics",14
"1562",50,9764,8,9,6,1,1,"iWishYouLove","Lyrics",12
"1563",50,8303,3,5,8,1,1,"theCrucifixion","Melody",21
"1564",50,10925,2,6,9,1,2,"everyTimeWeSayGoodbye","Melody",23
"1565",50,10756,4,7,6,1,7,"dream","Melody",27
"1566",50,18668,7,4,3,6,6,"thatsAll","Melody",31
"1567",50,13526,6,5,2,1,2,"owlAPussyCat","Lyrics",2
"1568",50,11549,2,6,9,1,2,"goognightMoon","Melody",25
"1569",51,20054,7,9,5,1,1,"dancinInTheMoonlightC","Lyrics",3
"1570",51,23412,3,3,3,5,1,"theCage","Melody",30
"1571",51,14849,2,2,8,1,1,"theCrucifixion","Lyrics",5
"1572",51,11212,5,8,2,2,1,"silentMoon","Melody",26
"1573",51,14925,8,5,2,2,1,"bambi","Melody",24
"1574",51,7803,5,7,2,2,1,"dream","Lyrics",11
"1575",51,12168,4,4,2,7,1,"owlAPussyCat","Melody",18
"1576",51,9260,8,5,1,1,1,"noMoreMissNice","Melody",32
"1577",51,9897,6,5,2,2,1,"takeYouAb","Melody",20
"1578",51,10531,4,4,4,1,1,"goognightMoon","Lyrics",9
"1579",51,10744,5,6,2,2,1,"willowSong","Melody",22
"1580",51,7971,5,6,1,1,1,"onMusic","Lyrics",1
"1581",51,7820,3,3,7,1,1,"everyTimeWeSayGoodbye","Lyrics",7
"1582",51,11199,7,2,2,6,1,"toThisWeveCome","Lyrics",13
"1583",51,9396,5,6,2,2,1,"iWishYouLove","Melody",28
"1584",51,13902,3,2,2,7,1,"toThisWeveCome","Melody",29
"1585",51,8529,5,6,2,2,1,"goognightMoon","Melody",25
"1586",51,9167,5,8,6,2,1,"dancinInTheMoonlightC","Melody",19
"1587",51,5950,5,7,2,2,1,"iWishYouLove","Lyrics",12
"1588",51,12982,3,3,2,4,1,"theCage","Lyrics",14
"1589",51,7283,5,6,2,2,1,"everyTimeWeSayGoodbye","Melody",23
"1590",51,6148,5,6,2,2,1,"silentMoon","Lyrics",10
"1591",51,12247,2,8,6,1,5,"theCrucifixion","Melody",21
"1592",51,19154,7,5,3,1,1,"thatsAll","Lyrics",15
"1593",51,8002,8,5,1,1,5,"noMoreMissNice","Lyrics",16
"1594",51,9744,6,5,2,1,2,"dream","Melody",27
"1595",51,6945,7,6,1,1,2,"takeYouAb","Lyrics",4
"1596",51,10841,3,3,7,1,1,"willowSong","Lyrics",6
"1597",51,8892,5,7,1,1,1,"onMusic","Melody",17
"1598",51,6249,5,7,2,2,1,"thatsAll","Melody",31
"1599",51,8492,3,3,3,6,1,"owlAPussyCat","Lyrics",2
"1600",51,7600,5,5,2,2,1,"bambi","Lyrics",8
"1601",52,27133,4,4,7,6,3,"noMoreMissNice","Melody",32
"1602",52,15880,6,6,5,1,5,"bambi","Melody",24
"1603",52,19307,5,9,4,1,7,"dream","Lyrics",11
"1604",52,25687,1,1,1,9,1,"owlAPussyCat","Melody",18
"1605",52,14413,1,7,6,1,4,"goognightMoon","Lyrics",9
"1606",52,21321,7,7,6,1,5,"theCage","Melody",30
"1607",52,12475,6,1,3,1,1,"toThisWeveCome","Lyrics",13
"1608",52,14986,7,2,5,5,6,"takeYouAb","Melody",20
"1609",52,23700,1,6,8,1,5,"iWishYouLove","Melody",28
"1610",52,14314,1,6,6,4,1,"theCrucifixion","Lyrics",5
"1611",52,13471,7,7,1,1,6,"dancinInTheMoonlightC","Lyrics",3
"1612",52,12099,1,6,7,1,1,"willowSong","Melody",22
"1613",52,9986,1,6,6,2,3,"onMusic","Lyrics",1
"1614",52,10853,1,7,7,1,1,"silentMoon","Melody",26
"1615",52,21330,1,9,9,1,5,"everyTimeWeSayGoodbye","Lyrics",7
"1616",52,11873,5,1,4,6,3,"thatsAll","Lyrics",15
"1617",52,11859,1,7,7,2,1,"willowSong","Lyrics",6
"1618",52,14365,7,1,5,7,7,"noMoreMissNice","Lyrics",16
"1619",52,22596,8,1,5,6,3,"thatsAll","Melody",31
"1620",52,13851,1,9,8,1,8,"iWishYouLove","Lyrics",12
"1621",52,15966,1,7,8,3,3,"goognightMoon","Melody",25
"1622",52,12149,4,6,6,1,7,"dream","Melody",27
"1623",52,15833,6,3,6,1,6,"dancinInTheMoonlightC","Melody",19
"1624",52,9694,1,7,8,1,4,"theCrucifixion","Melody",21
"1625",52,9573,1,7,7,2,4,"onMusic","Melody",17
"1626",52,12403,8,3,5,6,8,"takeYouAb","Lyrics",4
"1627",52,11529,1,7,7,2,1,"silentMoon","Lyrics",10
"1628",52,12149,1,7,9,2,6,"everyTimeWeSayGoodbye","Melody",23
"1629",52,8600,1,1,8,9,1,"toThisWeveCome","Melody",29
"1630",52,10904,8,2,6,6,6,"bambi","Lyrics",8
"1631",52,12064,1,1,6,6,1,"theCage","Lyrics",14
"1632",52,8178,1,1,9,9,1,"owlAPussyCat","Lyrics",2
"1633",53,28956,3,9,4,1,1,"iWishYouLove","Lyrics",12
"1634",53,15427,3,1,9,7,1,"bambi","Lyrics",8
"1635",53,14957,2,9,7,1,1,"willowSong","Lyrics",6
"1636",53,18153,5,7,6,1,1,"dancinInTheMoonlightC","Melody",19
"1637",53,9889,1,9,9,1,1,"theCrucifixion","Melody",21
"1638",53,9998,8,4,1,1,3,"thatsAll","Melody",31
"1639",53,12541,1,6,9,6,1,"theCage","Lyrics",14
"1640",53,9999,6,6,2,1,1,"takeYouAb","Lyrics",4
"1641",53,13754,1,7,9,4,1,"goognightMoon","Melody",25
"1642",53,9285,2,8,9,1,1,"everyTimeWeSayGoodbye","Melody",23
"1643",53,13251,1,2,9,7,1,"toThisWeveCome","Melody",29
"1644",53,20544,1,3,8,7,1,"owlAPussyCat","Lyrics",2
"1645",53,9177,7,4,1,1,2,"thatsAll","Lyrics",15
"1646",53,9695,1,4,9,9,1,"onMusic","Melody",17
"1647",53,12937,1,7,8,7,2,"dream","Melody",27
"1648",53,11625,4,4,7,6,1,"noMoreMissNice","Lyrics",16
"1649",53,8507,6,8,1,1,1,"silentMoon","Lyrics",10
"1650",53,10308,7,6,1,1,1,"dancinInTheMoonlightC","Lyrics",3
"1651",53,10414,1,6,6,8,1,"onMusic","Lyrics",1
"1652",53,8201,1,6,7,9,1,"goognightMoon","Lyrics",9
"1653",53,9382,1,6,8,9,1,"theCage","Melody",30
"1654",53,11791,1,2,7,9,1,"toThisWeveCome","Lyrics",13
"1655",53,9379,1,2,8,9,1,"willowSong","Melody",22
"1656",53,9183,1,9,9,9,1,"theCrucifixion","Lyrics",5
"1657",53,10920,1,7,8,9,1,"owlAPussyCat","Melody",18
"1658",53,20077,8,9,6,1,7,"dream","Lyrics",11
"1659",53,11308,6,7,6,1,1,"takeYouAb","Melody",20
"1660",53,13040,1,8,8,7,1,"iWishYouLove","Melody",28
"1661",53,11116,6,5,2,1,1,"noMoreMissNice","Melody",32
"1662",53,9479,1,9,9,3,1,"everyTimeWeSayGoodbye","Lyrics",7
"1663",53,8535,1,7,8,9,1,"silentMoon","Melody",26
"1664",53,13243,1,6,7,7,1,"bambi","Melody",24
"1665",54,32588,2,5,5,1,1,"willowSong","Melody",22
"1666",54,18881,5,6,3,1,1,"onMusic","Lyrics",1
"1667",54,12841,1,3,8,2,1,"theCrucifixion","Lyrics",5
"1668",54,12550,1,3,5,3,1,"owlAPussyCat","Melody",18
"1669",54,12996,2,6,5,3,2,"theCage","Melody",30
"1670",54,14132,9,5,2,1,3,"bambi","Melody",24
"1671",54,8854,1,2,8,2,1,"everyTimeWeSayGoodbye","Lyrics",7
"1672",54,18031,7,5,1,1,7,"dancinInTheMoonlightC","Lyrics",3
"1673",54,11237,1,1,7,9,1,"toThisWeveCome","Lyrics",13
"1674",54,12623,3,9,2,1,2,"goognightMoon","Lyrics",9
"1675",54,11034,1,2,7,3,3,"silentMoon","Melody",26
"1676",54,10121,1,2,9,1,1,"iWishYouLove","Melody",28
"1677",54,11164,1,3,5,6,3,"noMoreMissNice","Melody",32
"1678",54,11562,2,8,4,1,1,"dream","Lyrics",11
"1679",54,9449,5,2,3,3,2,"takeYouAb","Melody",20
"1680",54,10463,4,2,1,4,8,"thatsAll","Melody",31
"1681",54,9456,7,9,2,1,2,"iWishYouLove","Lyrics",12
"1682",54,10488,5,4,3,1,2,"bambi","Lyrics",8
"1683",54,10316,2,4,8,2,1,"everyTimeWeSayGoodbye","Melody",23
"1684",54,9024,1,2,9,2,2,"theCrucifixion","Melody",21
"1685",54,10915,5,4,8,2,1,"silentMoon","Lyrics",10
"1686",54,13123,1,1,6,6,2,"noMoreMissNice","Lyrics",16
"1687",54,12254,1,1,6,5,1,"theCage","Lyrics",14
"1688",54,11650,3,1,4,8,8,"thatsAll","Lyrics",15
"1689",54,10091,7,7,3,1,1,"owlAPussyCat","Lyrics",2
"1690",54,10026,9,5,1,1,1,"takeYouAb","Lyrics",4
"1691",54,11176,7,5,4,1,5,"dancinInTheMoonlightC","Melody",19
"1692",54,9037,1,3,9,3,1,"willowSong","Lyrics",6
"1693",54,13230,2,8,7,2,1,"goognightMoon","Melody",25
"1694",54,11603,4,1,2,9,3,"toThisWeveCome","Melody",29
"1695",54,8463,4,7,9,2,5,"dream","Melody",27
"1696",54,12548,3,9,6,1,1,"onMusic","Melody",17
"1697",55,32486,1,6,8,9,1,"iWishYouLove","Lyrics",12
"1698",55,16484,1,1,2,9,1,"silentMoon","Lyrics",10
"1699",55,17587,3,1,1,7,1,"thatsAll","Melody",31
"1700",55,11660,3,1,1,7,1,"thatsAll","Lyrics",15
"1701",55,14812,1,6,2,6,1,"theCrucifixion","Melody",21
"1702",55,13632,1,7,2,6,1,"goognightMoon","Melody",25
"1703",55,14253,6,2,1,1,1,"takeYouAb","Lyrics",4
"1704",55,15066,4,1,1,5,1,"noMoreMissNice","Lyrics",16
"1705",55,13670,1,1,1,8,1,"theCage","Lyrics",14
"1706",55,35102,4,3,2,2,6,"dancinInTheMoonlightC","Melody",19
"1707",55,11762,1,1,1,9,1,"toThisWeveCome","Melody",29
"1708",55,11330,1,1,1,8,1,"owlAPussyCat","Lyrics",2
"1709",55,16874,1,3,6,1,1,"willowSong","Lyrics",6
"1710",55,16615,3,1,2,1,1,"bambi","Lyrics",8
"1711",55,11613,1,4,3,1,1,"dream","Melody",27
"1712",55,12319,1,6,3,1,1,"everyTimeWeSayGoodbye","Melody",23
"1713",55,22844,1,2,2,6,1,"onMusic","Melody",17
"1714",55,15903,1,2,1,4,3,"willowSong","Melody",22
"1715",55,13977,1,1,4,9,1,"toThisWeveCome","Lyrics",13
"1716",55,14836,1,2,2,1,3,"silentMoon","Melody",26
"1717",55,12626,2,4,2,1,1,"iWishYouLove","Melody",28
"1718",55,19571,3,2,2,1,7,"dancinInTheMoonlightC","Lyrics",3
"1719",55,17197,1,3,4,1,1,"dream","Lyrics",11
"1720",55,19544,1,1,3,6,1,"owlAPussyCat","Melody",18
"1721",55,14153,1,1,2,6,1,"onMusic","Lyrics",1
"1722",55,10951,1,2,7,1,1,"theCrucifixion","Lyrics",5
"1723",55,12984,1,2,6,2,1,"everyTimeWeSayGoodbye","Lyrics",7
"1724",55,10391,1,2,4,6,1,"theCage","Melody",30
"1725",55,11751,4,1,1,4,3,"takeYouAb","Melody",20
"1726",55,13623,2,1,1,1,2,"bambi","Melody",24
"1727",55,9871,1,2,1,1,3,"goognightMoon","Lyrics",9
"1728",55,10455,3,1,1,3,4,"noMoreMissNice","Melody",32
"1729",56,23620,8,6,3,1,6,"willowSong","Melody",22
"1730",56,38414,3,7,7,4,1,"theCrucifixion","Lyrics",5
"1731",56,22830,7,8,2,2,1,"onMusic","Lyrics",1
"1732",56,26671,5,1,5,9,2,"owlAPussyCat","Melody",18
"1733",56,14995,1,1,6,9,1,"toThisWeveCome","Lyrics",13
"1734",56,16834,1,4,6,6,3,"theCage","Melody",30
"1735",56,19924,5,7,4,3,5,"silentMoon","Melody",26
"1736",56,14524,8,3,3,5,4,"noMoreMissNice","Melody",32
"1737",56,13307,7,6,3,3,9,"dancinInTheMoonlightC","Lyrics",3
"1738",56,13397,7,5,4,4,1,"bambi","Melody",24
"1739",56,9636,6,3,3,3,1,"takeYouAb","Melody",20
"1740",56,18242,4,9,8,3,8,"everyTimeWeSayGoodbye","Lyrics",7
"1741",56,16256,8,7,2,1,9,"dream","Lyrics",11
"1742",56,14066,3,7,6,1,2,"iWishYouLove","Melody",28
"1743",56,14624,5,8,1,1,8,"goognightMoon","Lyrics",9
"1744",56,19683,4,8,6,1,6,"iWishYouLove","Lyrics",12
"1745",56,16613,1,1,7,9,1,"owlAPussyCat","Lyrics",2
"1746",56,16740,4,1,6,9,7,"toThisWeveCome","Melody",29
"1747",56,20939,1,1,6,2,1,"theCage","Lyrics",14
"1748",56,21495,4,7,7,3,5,"theCrucifixion","Melody",21
"1749",56,12875,6,8,4,1,9,"dream","Melody",27
"1750",56,12336,6,7,4,4,6,"silentMoon","Lyrics",10
"1751",56,11048,6,7,4,3,4,"onMusic","Melody",17
"1752",56,15062,7,4,3,3,6,"thatsAll","Lyrics",15
"1753",56,15703,6,4,6,4,4,"bambi","Lyrics",8
"1754",56,12787,4,7,6,3,6,"goognightMoon","Melody",25
"1755",56,10220,7,4,3,3,5,"takeYouAb","Lyrics",4
"1756",56,12682,7,5,4,4,9,"dancinInTheMoonlightC","Melody",19
"1757",56,10667,7,4,3,3,8,"thatsAll","Melody",31
"1758",56,14069,7,2,3,6,5,"noMoreMissNice","Lyrics",16
"1759",56,23786,4,9,7,3,8,"everyTimeWeSayGoodbye","Melody",23
"1760",56,11975,4,6,5,4,1,"willowSong","Lyrics",6
"1761",57,37819,4,5,6,2,1,"thatsAll","Lyrics",15
"1762",57,18997,5,1,5,7,1,"owlAPussyCat","Lyrics",2
"1763",57,15150,1,6,8,5,1,"everyTimeWeSayGoodbye","Melody",23
"1764",57,12459,6,4,6,3,2,"bambi","Lyrics",8
"1765",57,13245,7,3,6,3,1,"thatsAll","Melody",31
"1766",57,19292,2,6,7,2,3,"willowSong","Lyrics",6
"1767",57,16243,6,3,6,2,4,"noMoreMissNice","Lyrics",16
"1768",57,13356,2,7,7,1,1,"dancinInTheMoonlightC","Melody",19
"1769",57,9591,3,6,8,1,1,"dream","Melody",27
"1770",57,11500,1,7,8,1,1,"theCrucifixion","Melody",21
"1771",57,9709,2,2,7,7,1,"theCage","Lyrics",14
"1772",57,7874,1,6,8,1,1,"goognightMoon","Melody",25
"1773",57,14194,6,8,6,1,8,"iWishYouLove","Lyrics",12
"1774",57,13432,7,4,3,2,3,"takeYouAb","Lyrics",4
"1775",57,13339,2,1,3,9,1,"toThisWeveCome","Melody",29
"1776",57,11530,2,5,7,3,1,"onMusic","Melody",17
"1777",57,16922,5,6,3,2,2,"silentMoon","Lyrics",10
"1778",57,10612,6,5,4,1,5,"dancinInTheMoonlightC","Lyrics",3
"1779",57,11914,3,6,8,1,7,"goognightMoon","Lyrics",9
"1780",57,11907,7,6,4,1,1,"takeYouAb","Melody",20
"1781",57,11347,1,1,6,9,1,"owlAPussyCat","Melody",18
"1782",57,10574,2,7,6,2,2,"silentMoon","Melody",26
"1783",57,11097,1,1,7,9,1,"toThisWeveCome","Lyrics",13
"1784",57,15541,2,4,7,6,1,"willowSong","Melody",22
"1785",57,12662,4,8,7,2,5,"iWishYouLove","Melody",28
"1786",57,13433,1,5,8,2,2,"theCrucifixion","Lyrics",5
"1787",57,18691,5,3,7,5,1,"theCage","Melody",30
"1788",57,10337,6,7,6,2,3,"dream","Lyrics",11
"1789",57,9238,7,4,6,2,3,"bambi","Melody",24
"1790",57,14899,6,4,7,4,2,"onMusic","Lyrics",1
"1791",57,18835,5,3,6,1,4,"noMoreMissNice","Melody",32
"1792",57,9026,3,5,7,3,5,"everyTimeWeSayGoodbye","Lyrics",7
"1793",58,34088,3,7,7,5,1,"bambi","Lyrics",8
"1794",58,19427,1,7,9,1,1,"dancinInTheMoonlightC","Melody",19
"1795",58,14003,1,9,9,1,1,"everyTimeWeSayGoodbye","Melody",23
"1796",58,16661,9,7,1,1,1,"takeYouAb","Lyrics",4
"1797",58,19588,3,4,5,6,1,"thatsAll","Lyrics",15
"1798",58,12770,1,1,9,9,1,"toThisWeveCome","Melody",29
"1799",58,11483,9,9,1,1,1,"silentMoon","Lyrics",10
"1800",58,15595,5,5,7,1,1,"dream","Melody",27
"1801",58,27280,7,1,5,1,3,"thatsAll","Melody",31
"1802",58,20077,7,9,1,1,1,"iWishYouLove","Lyrics",12
"1803",58,11519,1,1,7,1,1,"goognightMoon","Melody",25
"1804",58,13814,1,5,5,1,1,"theCrucifixion","Melody",21
"1805",58,11773,5,5,1,1,1,"onMusic","Melody",17
"1806",58,17766,1,1,9,6,1,"theCage","Lyrics",14
"1807",58,14107,5,1,6,4,1,"noMoreMissNice","Lyrics",16
"1808",58,15378,1,1,9,9,1,"owlAPussyCat","Lyrics",2
"1809",58,13651,1,4,1,1,1,"willowSong","Lyrics",6
"1810",58,13221,1,4,5,1,3,"everyTimeWeSayGoodbye","Lyrics",7
"1811",58,16989,5,7,1,1,5,"iWishYouLove","Melody",28
"1812",58,27122,7,7,1,1,1,"dream","Lyrics",11
"1813",58,15272,1,2,6,1,1,"onMusic","Lyrics",1
"1814",58,15751,5,5,1,1,5,"noMoreMissNice","Melody",32
"1815",58,11949,1,9,1,1,1,"goognightMoon","Lyrics",9
"1816",58,12188,6,5,1,1,5,"silentMoon","Melody",26
"1817",58,27177,1,5,9,1,3,"theCrucifixion","Lyrics",5
"1818",58,12424,5,7,1,1,1,"willowSong","Melody",22
"1819",58,9440,6,1,1,1,5,"bambi","Melody",24
"1820",58,8775,5,1,1,1,4,"takeYouAb","Melody",20
"1821",58,17164,1,1,9,9,1,"owlAPussyCat","Melody",18
"1822",58,19692,1,1,1,9,1,"toThisWeveCome","Lyrics",13
"1823",58,9803,5,5,1,1,5,"dancinInTheMoonlightC","Lyrics",3
"1824",58,11078,1,1,9,9,1,"theCage","Melody",30
"1825",59,23058,5,9,4,1,1,"iWishYouLove","Lyrics",12
"1826",59,21837,1,1,9,8,1,"theCage","Lyrics",14
"1827",59,25355,5,8,4,4,1,"everyTimeWeSayGoodbye","Melody",23
"1828",59,15289,6,1,1,3,1,"thatsAll","Melody",31
"1829",59,31187,4,8,9,6,1,"theCrucifixion","Melody",21
"1830",59,19699,7,9,1,1,1,"silentMoon","Lyrics",10
"1831",59,16657,6,1,7,7,1,"thatsAll","Lyrics",15
"1832",59,21792,4,8,6,8,1,"onMusic","Melody",17
"1833",59,15622,9,6,6,6,1,"takeYouAb","Lyrics",4
"1834",59,12859,5,6,7,6,1,"willowSong","Lyrics",6
"1835",59,17808,1,4,9,7,1,"bambi","Lyrics",8
"1836",59,14855,7,1,6,9,1,"noMoreMissNice","Lyrics",16
"1837",59,15714,1,7,7,6,1,"dream","Melody",27
"1838",59,19247,1,6,8,8,1,"dancinInTheMoonlightC","Melody",19
"1839",59,13540,1,8,9,6,1,"goognightMoon","Melody",25
"1840",59,20052,1,1,5,9,1,"owlAPussyCat","Lyrics",2
"1841",59,13036,1,1,8,9,1,"toThisWeveCome","Melody",29
"1842",59,12222,1,6,8,6,1,"silentMoon","Melody",26
"1843",59,10245,1,1,9,9,1,"noMoreMissNice","Melody",32
"1844",59,12766,1,8,9,6,3,"iWishYouLove","Melody",28
"1845",59,10974,1,6,9,9,1,"theCrucifixion","Lyrics",5
"1846",59,12835,1,6,6,6,1,"willowSong","Melody",22
"1847",59,12608,1,5,7,8,1,"theCage","Melody",30
"1848",59,13112,6,9,6,6,1,"onMusic","Lyrics",1
"1849",59,17962,1,7,9,9,1,"everyTimeWeSayGoodbye","Lyrics",7
"1850",59,10523,1,9,6,6,1,"goognightMoon","Lyrics",9
"1851",59,21870,1,2,5,9,1,"takeYouAb","Melody",20
"1852",59,9444,1,1,9,9,1,"toThisWeveCome","Lyrics",13
"1853",59,10703,1,6,7,6,1,"owlAPussyCat","Melody",18
"1854",59,13682,9,8,1,1,2,"dancinInTheMoonlightC","Lyrics",3
"1855",59,21222,4,7,8,8,1,"dream","Lyrics",11
"1856",59,12722,1,3,6,6,1,"bambi","Melody",24
"1857",60,22308,7,6,1,1,7,"thatsAll","Melody",31
"1858",60,19325,5,3,3,4,1,"willowSong","Lyrics",6
"1859",60,21311,1,3,9,8,1,"noMoreMissNice","Lyrics",16
"1860",60,17585,3,4,7,5,1,"theCrucifixion","Melody",21
"1861",60,16060,1,9,9,7,1,"theCage","Lyrics",14
"1862",60,17641,1,5,9,3,1,"everyTimeWeSayGoodbye","Melody",23
"1863",60,12350,5,5,9,1,1,"iWishYouLove","Lyrics",12
"1864",60,10340,6,7,3,3,1,"silentMoon","Lyrics",10
"1865",60,16170,7,5,4,4,5,"takeYouAb","Lyrics",4
"1866",60,12415,9,5,1,1,9,"dancinInTheMoonlightC","Melody",19
"1867",60,12570,3,3,3,3,1,"owlAPussyCat","Lyrics",2
"1868",60,12248,9,8,2,2,9,"thatsAll","Lyrics",15
"1869",60,14418,4,4,4,6,1,"toThisWeveCome","Melody",29
"1870",60,10043,4,4,6,5,3,"bambi","Lyrics",8
"1871",60,19772,5,4,6,6,1,"onMusic","Melody",17
"1872",60,12801,4,3,6,7,3,"goognightMoon","Melody",25
"1873",60,18286,6,7,1,1,3,"dream","Melody",27
"1874",60,9763,2,2,8,5,1,"theCrucifixion","Lyrics",5
"1875",60,19275,4,6,6,4,1,"onMusic","Lyrics",1
"1876",60,11489,9,9,1,1,9,"dancinInTheMoonlightC","Lyrics",3
"1877",60,13949,5,5,4,4,1,"willowSong","Melody",22
"1878",60,13680,5,7,1,1,3,"goognightMoon","Lyrics",9
"1879",60,12434,5,4,6,5,1,"owlAPussyCat","Melody",18
"1880",60,13136,7,5,4,4,1,"takeYouAb","Melody",20
"1881",60,9769,4,6,6,4,1,"theCage","Melody",30
"1882",60,9849,8,4,4,3,1,"noMoreMissNice","Melody",32
"1883",60,9368,9,9,1,1,5,"dream","Lyrics",11
"1884",60,11986,1,7,9,2,2,"everyTimeWeSayGoodbye","Lyrics",7
"1885",60,9047,6,4,6,4,3,"bambi","Melody",24
"1886",60,12664,3,6,6,3,1,"silentMoon","Melody",26
"1887",60,11511,3,6,7,3,4,"iWishYouLove","Melody",28
"1888",60,13451,1,1,9,9,1,"toThisWeveCome","Lyrics",13
"1889",61,23321,2,2,6,6,1,"theCage","Melody",30
"1890",61,15315,6,2,2,5,3,"noMoreMissNice","Melody",32
"1891",61,13137,2,6,2,2,3,"onMusic","Lyrics",1
"1892",61,14415,5,6,3,2,1,"dream","Lyrics",11
"1893",61,16186,2,3,6,2,1,"everyTimeWeSayGoodbye","Lyrics",7
"1894",61,10074,7,2,2,2,1,"takeYouAb","Melody",20
"1895",61,12296,6,2,2,2,1,"bambi","Melody",24
"1896",61,14133,7,2,2,2,9,"dancinInTheMoonlightC","Lyrics",3
"1897",61,17327,2,6,7,1,1,"iWishYouLove","Melody",28
"1898",61,15346,2,2,2,9,1,"owlAPussyCat","Melody",18
"1899",61,9145,2,2,7,8,1,"theCrucifixion","Lyrics",5
"1900",61,17979,2,1,6,9,1,"toThisWeveCome","Lyrics",13
"1901",61,15627,6,5,2,2,1,"willowSong","Melody",22
"1902",61,23236,3,5,2,2,3,"silentMoon","Melody",26
"1903",61,16416,2,6,2,2,1,"goognightMoon","Lyrics",9
"1904",61,11708,2,2,6,8,1,"theCage","Lyrics",14
"1905",61,13871,6,7,2,2,6,"onMusic","Melody",17
"1906",61,9352,7,2,2,2,7,"takeYouAb","Lyrics",4
"1907",61,14320,2,1,2,9,1,"toThisWeveCome","Melody",29
"1908",61,11445,8,2,2,2,9,"dancinInTheMoonlightC","Melody",19
"1909",61,23207,2,2,2,8,6,"noMoreMissNice","Lyrics",16
"1910",61,23249,5,8,6,1,7,"iWishYouLove","Lyrics",12
"1911",61,12951,7,2,2,6,7,"thatsAll","Melody",31
"1912",61,19942,2,6,8,5,6,"theCrucifixion","Melody",21
"1913",61,12571,6,7,2,2,4,"silentMoon","Lyrics",10
"1914",61,17298,7,6,2,2,1,"willowSong","Lyrics",6
"1915",61,9280,2,1,2,9,1,"owlAPussyCat","Lyrics",2
"1916",61,13015,2,6,7,2,6,"everyTimeWeSayGoodbye","Melody",23
"1917",61,12610,6,2,2,2,3,"bambi","Lyrics",8
"1918",61,12802,7,2,2,2,7,"thatsAll","Lyrics",15
"1919",61,9255,7,7,2,2,6,"dream","Melody",27
"1920",61,14239,2,6,8,2,4,"goognightMoon","Melody",25
"1921",62,43914,4,5,4,6,1,"owlAPussyCat","Melody",18
"1922",62,21801,6,6,4,2,4,"iWishYouLove","Melody",28
"1923",62,25472,6,8,3,1,6,"silentMoon","Melody",26
"1924",62,15440,9,9,1,1,9,"dancinInTheMoonlightC","Lyrics",3
"1925",62,19758,2,1,6,8,1,"willowSong","Melody",22
"1926",62,13954,7,5,3,2,5,"bambi","Melody",24
"1927",62,18802,5,4,1,7,3,"onMusic","Lyrics",1
"1928",62,20800,7,5,2,3,6,"noMoreMissNice","Melody",32
"1929",62,24452,1,7,9,5,1,"everyTimeWeSayGoodbye","Lyrics",7
"1930",62,15483,1,4,9,7,1,"theCrucifixion","Lyrics",5
"1931",62,17983,8,7,1,1,3,"dream","Lyrics",11
"1932",62,15190,7,5,1,2,4,"takeYouAb","Melody",20
"1933",62,12392,1,1,9,9,1,"toThisWeveCome","Lyrics",13
"1934",62,20813,5,6,5,2,8,"goognightMoon","Lyrics",9
"1935",62,16042,4,5,6,3,2,"theCage","Melody",30
"1936",62,24307,6,4,2,2,8,"onMusic","Melody",17
"1937",62,17172,9,7,1,1,9,"dancinInTheMoonlightC","Melody",19
"1938",62,8413,9,8,1,1,7,"takeYouAb","Lyrics",4
"1939",62,13938,8,7,3,1,4,"iWishYouLove","Lyrics",12
"1940",62,16392,5,9,4,2,7,"goognightMoon","Melody",25
"1941",62,20138,5,3,3,6,2,"owlAPussyCat","Lyrics",2
"1942",62,10049,7,5,3,2,7,"thatsAll","Melody",31
"1943",62,17713,2,3,8,7,2,"bambi","Lyrics",8
"1944",62,20412,4,3,4,4,7,"noMoreMissNice","Lyrics",16
"1945",62,19383,3,1,5,8,3,"toThisWeveCome","Melody",29
"1946",62,16387,5,4,5,6,2,"theCage","Lyrics",14
"1947",62,11208,5,9,1,1,2,"silentMoon","Lyrics",10
"1948",62,19831,1,5,9,1,7,"theCrucifixion","Melody",21
"1949",62,16736,1,5,8,6,3,"willowSong","Lyrics",6
"1950",62,14462,5,8,7,1,5,"everyTimeWeSayGoodbye","Melody",23
"1951",62,17736,4,4,5,7,7,"thatsAll","Lyrics",15
"1952",62,17343,5,6,4,4,7,"dream","Melody",27
"1953",63,18239,3,3,7,3,1,"bambi","Melody",24
"1954",63,16651,3,3,9,3,1,"theCage","Melody",30
"1955",63,10922,3,3,8,3,1,"owlAPussyCat","Melody",18
"1956",63,12952,6,6,3,3,3,"onMusic","Lyrics",1
"1957",63,17309,1,1,6,9,1,"toThisWeveCome","Lyrics",13
"1958",63,12756,1,6,9,1,1,"theCrucifixion","Lyrics",5
"1959",63,9265,8,8,1,1,1,"dream","Lyrics",11
"1960",63,18119,1,6,7,1,1,"everyTimeWeSayGoodbye","Lyrics",7
